And that passion relates to it's just so much fun. I think it largely is. But it it it distracts from in fact, a lot of success comes from really, really hard work.
2	2369	2372	Yes.
0	2373	2378	There's long periods of suffering and loneliness and uncertainty and fear and embarrassment and humiliation. All of the feelings that we most not love. That creating something from the ground up. And and Elon will tell you something similar. Very difficult to invent invent something new.
Yeah. And people people don't believe you all the time. You're humiliated often, disbelieved most of the time. And so so people forget that part of success and and I I don't think it's health I think it's it's good that we pass that forward and let people know that that it's just part of the journey.
2	2379	2382	Yes.
0	2383	2386	Then suffering is part of the journey.
2	2387	2390	You will appreciate it so these horrible feelings that you have when things are not going so well, you'll appreciate it so much more when they
0	2391	2396	do go well. Deeply grateful. Yeah. Yeah. Deep deep pride.
Incredible pride. Incredible incredible gratefulness and and and surely incredible memories.
2	2397	2400	Absolutely. Jensen, thank you so much for being here. This was really fun. I really enjoyed it and your story is just absolutely incredible and very inspirational and and I, you know, I think it really is the American dream.
0	2401	2404	It is the American dream.
2	2405	2408	It really is.
0	2409	2410	Thank you so much. Thank you, Jeff. Alright. Bye, everybody.
